,idx_report,idx_step,dlco,dlco,dlco,report,report,report,report,report,report,report,report,report,report,report,report
10,10,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485756374,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:02:36.374,1705485756374,createDiplomaCredential,did-key,pre-evaluation,0.0
11,11,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485738029,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:02:18.029,1705485738029,createDiplomaCredential,did-key,pre-evaluation,0.0
12,12,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485581826,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:59:41.826,1705485581826,createDiplomaCredential,did-key,pre-evaluation,0.0
13,13,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486099606,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:08:19.606,1705486099606,createDiplomaCredential,did-key,pre-evaluation,0.0
14,14,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485820871,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:40.871,1705485820871,createDiplomaCredential,did-key,pre-evaluation,0.0
15,15,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485886570,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:04:46.570,1705485886570,createDiplomaCredential,did-key,pre-evaluation,0.0
16,16,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486295677,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:11:35.677,1705486295677,createDiplomaCredential,did-key,pre-evaluation,0.0
17,17,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485829934,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:49.934,1705485829934,createDiplomaCredential,did-key,pre-evaluation,0.0
18,18,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485774818,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:02:54.818,1705485774818,createDiplomaCredential,did-key,pre-evaluation,0.0
19,19,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485516620,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:58:36.620,1705485516620,createDiplomaCredential,did-key,pre-evaluation,0.0
20,20,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485867368,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:04:27.368,1705485867368,createDiplomaCredential,did-key,pre-evaluation,0.0
21,21,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485719508,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:01:59.508,1705485719508,createDiplomaCredential,did-key,pre-evaluation,0.0
22,22,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485637368,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:00:37.368,1705485637368,createDiplomaCredential,did-key,pre-evaluation,0.0
23,23,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486304920,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:11:44.920,1705486304920,createDiplomaCredential,did-key,pre-evaluation,0.0
24,24,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486090163,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:08:10.163,1705486090163,createDiplomaCredential,did-key,pre-evaluation,0.0
25,25,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485747105,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:02:27.105,1705485747105,createDiplomaCredential,did-key,pre-evaluation,0.0
26,26,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485424645,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:57:04.645,1705485424645,createDiplomaCredential,did-key,pre-evaluation,0.0
27,27,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486248337,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:10:48.337,1705486248337,createDiplomaCredential,did-key,pre-evaluation,0.0
28,28,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485600742,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:00:00.742,1705485600742,createDiplomaCredential,did-key,pre-evaluation,0.0
29,29,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485572541,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:59:32.541,1705485572541,createDiplomaCredential,did-key,pre-evaluation,0.0
30,30,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485783819,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:03.819,1705485783819,createDiplomaCredential,did-key,pre-evaluation,0.0
31,31,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486173663,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:09:33.663,1705486173663,createDiplomaCredential,did-key,pre-evaluation,0.0
32,32,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485691878,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:01:31.878,1705485691878,createDiplomaCredential,did-key,pre-evaluation,0.0
33,33,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485997697,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:06:37.697,1705485997697,createDiplomaCredential,did-key,pre-evaluation,0.0
34,34,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486127382,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:08:47.382,1705486127382,createDiplomaCredential,did-key,pre-evaluation,0.0
35,35,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485792730,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:12.730,1705485792730,createDiplomaCredential,did-key,pre-evaluation,0.0
36,36,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486071823,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:07:51.823,1705486071823,createDiplomaCredential,did-key,pre-evaluation,0.0
37,37,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,1,1705485405571,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:56:45.569,1705485405570,createDiplomaCredential,did-key,pre-evaluation,0.6931471805599453
38,38,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485839416,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:59.416,1705485839416,createDiplomaCredential,did-key,pre-evaluation,0.0
39,39,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485961389,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:06:01.389,1705485961389,createDiplomaCredential,did-key,pre-evaluation,0.0
40,40,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485646441,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:00:46.441,1705485646441,createDiplomaCredential,did-key,pre-evaluation,0.0
41,41,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485610276,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:00:10.276,1705485610276,createDiplomaCredential,did-key,pre-evaluation,0.0
42,42,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485811081,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:03:31.081,1705485811081,createDiplomaCredential,did-key,pre-evaluation,0.0
43,43,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486183482,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:09:43.482,1705486183482,createDiplomaCredential,did-key,pre-evaluation,0.0
44,44,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485857730,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:04:17.730,1705485857730,createDiplomaCredential,did-key,pre-evaluation,0.0
45,45,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485591289,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 09:59:51.289,1705485591289,createDiplomaCredential,did-key,pre-evaluation,0.0
46,46,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485655353,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:00:55.353,1705485655353,createDiplomaCredential,did-key,pre-evaluation,0.0
47,47,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486007335,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:06:47.335,1705486007335,createDiplomaCredential,did-key,pre-evaluation,0.0
48,48,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705485933247,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:05:33.247,1705485933247,createDiplomaCredential,did-key,pre-evaluation,0.0
49,49,0,True,True,True,university.createDiplomaCredential,university,SolidVCActor,0,1705486257923,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}}",2024-01-17 10:10:57.923,1705486257923,createDiplomaCredential,did-key,pre-evaluation,0.0
