,idx_report,idx_step,dlco,dlco,dlco,report,report,report,report,report,report,report,report,report,report,report,report
,,,DID_cacheResolvedDIDDocs,HTTP_cacheWebResourcesResolvedFromLocalHostInstances,HTTP_cacheWebResourcesResolvedFromTheWeb,actorStep,actorTag,className,delta,end,output,report_ts,start,stepName,solution_label,phase,delta_log1p
90,40,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,473,1705409082333,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:44:41Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'mf3iou0T7QIo7hlSuw8g5O5Iq5jgkc0dJPT+36SqyiH7CtvsZChXQirWbnV1usw9AFYfe/ep0uzk9vIVpcgOLRxkg3LRVf7/pF7H145a4BoCuCVyhNL/D5P3/mJwwXcJ915s6seJc1oEYhxbRJm4Dg==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:44:41.860,1705409081860,signDiplomaCredential,third-party,pre-evaluation,6.161207321695077
91,41,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,483,1705409009932,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:43:29Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'onFTUxTZ9HuPk5vpwDszOQkLVqdfhX3ZHG01MfcQnsKXT0rx0RNmSp+cBcXEbM5vIIAGkgRoGdCCcSxYWdKOHqfLC6sZ/ZrCWTUNAXh28zZSTgJjJMw/G4AI4E6EmV559oIXytlDiQWgyImGsHfKSA==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:43:29.448,1705409009449,signDiplomaCredential,third-party,pre-evaluation,6.182084906716632
92,42,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,462,1705409040319,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:43:59Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'hOuyaRnHsYLmx/mcf2kIbr9zJ5eVTMxEG7Mfq536JvEGLzgK1j7GNSm1ISbDwZroN/Px+6YCQvw4mWGQMkHOwUKIxIGvkV+bc5f2rJ4GfSERqxG3gh7wPtQMPp8H/YBUrxOX60V7q7x3GP7Y2vaNCQ==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:43:59.857,1705409039857,signDiplomaCredential,third-party,pre-evaluation,6.137727054086234
93,43,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,459,1705409046058,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:44:05Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'tpKQS4GK6yetS8WJLBMcwliigjN4BvJo0FOo7lwdjlVrm5IrB203pC75bFtn8Up/QM8NE5GAHCiJ1CpGN7OByqcUcKJ/3wiNh06OUXioQsoLCUjXo2cm5dp5HcuawrJSs9I5sHw+cR69dPzbicum0w==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:44:05.599,1705409045599,signDiplomaCredential,third-party,pre-evaluation,6.131226489483141
94,44,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,516,1705408991713,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:43:11Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'pFW59lzHSRQ2EPlZZ2TouHP8ONNRhaJ6qa65RbF0iKMBipPvUlJHyw2EvV2iILYpTFkUi/0DKpvbfuZnKqgZb5jULyLxwRdfYqccc/eU9moAntza1yjR/sVnSVC2yT6TqGzKYII0GUrL3TqTjHzKbA==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:43:11.197,1705408991197,signDiplomaCredential,third-party,pre-evaluation,6.248042874508429
95,45,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,483,1705409034255,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:43:53Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'qp01xp+0KWFJXrmSvkkTUYB0dBxDj/r2l5W/WwjT6mVZuTdMvqDB/w/bCk2RuOhSCLVeyqwGZNe6Lpr4vR0CNNVUhLbfGzmhlLIb37ZI/+5XpAaYo7RDvtrhznjayNinLNXnLD+Pp3az+IPGT1/v3A==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:43:53.772,1705409033772,signDiplomaCredential,third-party,pre-evaluation,6.182084906716632
96,46,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,476,1705409057940,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:44:17Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'q2vmJAiMijdwPXRNJn7qNnp5GIaoFyLHXHulCczBN9CALz7M4OH5hvf7rKwvHTSVOMWm6TmiLkxpkrIKZhOKKwm0g6kGBO11v9ch7p4EOghiIxfaW/1hFuN1au8Td/lMlLUkt3NBpNXCGFn65K1g1A==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:44:17.464,1705409057464,signDiplomaCredential,third-party,pre-evaluation,6.1675164908883415
97,47,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,446,1705409094170,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:44:53Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'g5BQqApTMDQLjrM7/9qaaJqzclXque43HQ3llJScZnchS3PHZp4jaIepWrfw54pTI666J/MLDyX0L2XBrLBZ9dATarQp6TWQJ84uY4uGIrZk1WHslQjssIm6bdJNdOesJUC0ewkccspGLNsqNPGKcQ==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:44:53.724,1705409093724,signDiplomaCredential,third-party,pre-evaluation,6.102558594613569
98,48,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,480,1705409088501,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:44:48Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'pZySSIofJ0fXt6qBpkBjj99ZvUwuVhetQa44WluZBVSBovZARQj5wBTXRRkeMDYHV6DCNAvrri93tWLpWKwF32pr91LjGfrn4eeux0i4ZiUd+PlXj0n36r5MPZBXWT+37cxpON1orFFxTUHFyDxO3g==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:44:48.021,1705409088021,signDiplomaCredential,third-party,pre-evaluation,6.175867270105761
99,49,1,True,True,True,university.signDiplomaCredential,university,SolidVCActor,465,1705409028323,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3003/university/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'identifier': '123456789ab', 'ex:degreeTitle': 'Msc. Physics', 'ex:grade': '789/1000'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T12:43:47Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'mbfl8CYtCDZXmUjEsv9+Bt7BL8+lrh7V3yRY/8K5AvIrK4LXKv4ksNKzuSzxF8WoDznDSCTQXm0wc2mnb/vip2akms4lrmUFB+zqI2+p3ehPuC7V7bsca9zOP0nxDCLDjIM0Mb/OKl0ZJmqibNZJxg==', 'verificationMethod': 'http://localhost:3003/university/profile/card#key'}}",2024-01-16 12:43:47.858,1705409027858,signDiplomaCredential,third-party,pre-evaluation,6.144185634125646
100,0,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,1,1705409318969,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:38.273,1705409318968,createIdentityCredential,did-key,pre-evaluation,0.6931471805599453
101,1,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409195988,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:35.529,1705409195988,createIdentityCredential,did-key,pre-evaluation,0.0
102,2,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409305584,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:25.135,1705409305584,createIdentityCredential,did-key,pre-evaluation,0.0
103,3,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409209556,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:49.074,1705409209556,createIdentityCredential,did-key,pre-evaluation,0.0
104,4,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409298819,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:18.338,1705409298819,createIdentityCredential,did-key,pre-evaluation,0.0
105,5,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409223670,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:03.169,1705409223670,createIdentityCredential,did-key,pre-evaluation,0.0
106,6,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409257998,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:37.510,1705409257998,createIdentityCredential,did-key,pre-evaluation,0.0
107,7,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409265214,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:44.708,1705409265214,createIdentityCredential,did-key,pre-evaluation,0.0
108,8,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409278883,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:58.370,1705409278883,createIdentityCredential,did-key,pre-evaluation,0.0
109,9,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409182172,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:21.669,1705409182172,createIdentityCredential,did-key,pre-evaluation,0.0
110,10,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409175103,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:14.238,1705409175103,createIdentityCredential,did-key,pre-evaluation,0.0
111,11,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409216413,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:55.932,1705409216413,createIdentityCredential,did-key,pre-evaluation,0.0
112,12,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409312165,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:31.691,1705409312165,createIdentityCredential,did-key,pre-evaluation,0.0
113,13,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409272068,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:51.594,1705409272068,createIdentityCredential,did-key,pre-evaluation,0.0
114,14,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409202599,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:42.147,1705409202599,createIdentityCredential,did-key,pre-evaluation,0.0
115,15,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409291970,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:11.502,1705409291970,createIdentityCredential,did-key,pre-evaluation,0.0
116,16,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409332932,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:52.429,1705409332932,createIdentityCredential,did-key,pre-evaluation,0.0
117,17,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,1,1705409285367,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:04.918,1705409285366,createIdentityCredential,did-key,pre-evaluation,0.6931471805599453
118,18,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409237567,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:17.103,1705409237567,createIdentityCredential,did-key,pre-evaluation,0.0
119,19,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409243928,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:23.445,1705409243928,createIdentityCredential,did-key,pre-evaluation,0.0
120,20,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409325957,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:45.457,1705409325957,createIdentityCredential,did-key,pre-evaluation,0.0
121,21,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409251154,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:30.686,1705409251154,createIdentityCredential,did-key,pre-evaluation,0.0
122,22,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409230656,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:47:09.951,1705409230656,createIdentityCredential,did-key,pre-evaluation,0.0
123,23,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409339937,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:48:59.449,1705409339937,createIdentityCredential,did-key,pre-evaluation,0.0
124,24,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409189334,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:46:28.882,1705409189334,createIdentityCredential,did-key,pre-evaluation,0.0
125,25,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409106223,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:45:05.740,1705409106223,createIdentityCredential,third-party,pre-evaluation,0.0
126,26,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409124418,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:45:23.936,1705409124418,createIdentityCredential,third-party,pre-evaluation,0.0
127,27,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409130618,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:45:30.137,1705409130618,createIdentityCredential,third-party,pre-evaluation,0.0
128,28,2,True,True,True,government.createIdentityCredential,government,SolidVCActor,0,1705409003953,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}}",2024-01-16 12:43:23.489,1705409003953,createIdentityCredential,third-party,pre-evaluation,0.0
