,idx_report,idx_step,dlco,dlco,dlco,report,report,report,report,report,report,report,report,report,report,report,report
182,32,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,481,1705396267545,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:07Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'tsGBp1rWphubcFNk2G+z8OqrI7KFkvsAu4d9h5YnW+urmgovePhFF/K26ROUFTQPUQ7fliwh8sWyAiMVCy+hGPWpgptvnplitCbEH3j2FdoR06NU7grDSBZe/QKbsXk6N0GJa2rE7oeGplR2WsX2Bw==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:11:06.596,1705396267064,signIdentityCredential,did-key,pre-evaluation,6.1779441140506
183,33,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,511,1705396233581,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:33Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'sZl3I8OmgFsw6I9JCb1wP+JBi587MjTKmkIlzP4pjRdYsJxtPseGf+auExgpnYPfDhCt5o9JYJmMHf5F9FlHJcA+3Pbvkpcfyf4tvzPXWbcM3u5T51fuWu+2wu3AKUDbyE0K6JTu1vcl1iIMpJHTFQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:32.611,1705396233070,signIdentityCredential,did-key,pre-evaluation,6.238324625039508
184,34,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,498,1705396164999,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:09:24Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'iB4B4L3V8zIxRxhP0MNBZoFT0J6Fmy0eHOsPi9yLlL6rYPnY3CQruaz94ExVBN7RXrIO8/RXSsyjpFgvjnfuG/2Ao3KUte+KLcJ4mtMB4iYvRZZh5CSc0mXsDjGv6cPGeBEY3/sBlalSf7tmvaQTgg==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:09:24.024,1705396164501,signIdentityCredential,did-key,pre-evaluation,6.212606095751519
185,35,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,484,1705396213363,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:12Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'tHUpVbGxtmbLOta3BV1IT5/h9yJRHqUdtH+cwXvAgfco0w5oCDcIu/PCadDlNOzzBsU27IyzwUdo6HyeUWQBZBs5uDsA6B2obUedAnUbjoUW3q++dbSdZ6BX8royvGsp3vRd+FFyxTh1j8+4pTYDMQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:12.419,1705396212879,signIdentityCredential,did-key,pre-evaluation,6.184148890937483
186,36,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,468,1705396226599,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:26Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'qk1a9JvBzfTeGp73RnbEQ32K92WAXU//zrVPGfL6QBecC2Je/+5x5Mk9gKQJaCLtAuAnQ62Az7utJ8sioTw/rwiZl7wb8ja1WG+6qYgCv2pKasl9fk7iEG2sL4FhJWkuyxJeGxHQ8g2bqxvX8ShQCA==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:25.678,1705396226131,signIdentityCredential,did-key,pre-evaluation,6.150602768446279
187,37,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,494,1705396136982,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:08:56Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'qX0C9hAAEuKVKH76Hmmosc9w8eAZpiDPuOxAiM+HRUm622/UWiV9ezCmtfHpoMvvSLFDZbyqejhrvON++h9axFlnGYhUFz2XHekc3jRA05gnFXa7vv5reAIpoYoN1k9sPZcEoPNr2L1cyYo3deIAFg==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:08:56.017,1705396136488,signIdentityCredential,did-key,pre-evaluation,6.20455776256869
188,38,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,685,1705396288486,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:27Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'p+EGmT6VKWH+D+JqWg6+NWs8JdEY1CUnSXKbyH1g2cUYf6dsRZq3OK38M5LOb6jpGX0tsU6ncX7/+ctv1k0fiCOE7pHDAqvz1eWm8rfl+CpF7JGqiaeUusUFHO4TX7bS9coAFepRMsHqTQH6eylIMA==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:11:27.324,1705396287801,signIdentityCredential,did-key,pre-evaluation,6.530877627725885
189,39,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,518,1705396171790,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:09:31Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'k00zZipupsUN/HIyXvHg/Jo1RsVbM+pyyW3WrjsmdW3AzK/gegVkHDbbTvq1WaD0YWtmT1Ah2q4BgjKOh3M7Ycor339clLlEXpoweqaywL00sCsAvcUsPtxgiUrB2V0K+ULXcK+WYsj0aud50K7NgQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:09:30.793,1705396171272,signIdentityCredential,did-key,pre-evaluation,6.251903883165888
190,40,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,496,1705396274608,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:14Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'o2Hc3789QXoSNg2THPO1R/mBicYBNkYNgepNk242swopsEqqHguUhnS1CjS/JtoRXVhKqDrK3/f6dW689DBfoHtsRRE/QlfINWriTG+2ihop0FLoCpakEM9fa5eT7oYlIUGpdo1vjB+oY2HNaEZXtg==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:11:13.407,1705396274112,signIdentityCredential,did-key,pre-evaluation,6.208590026096629
191,41,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,480,1705396281422,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:21Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'juEtrBLYuZjnwlpTAPy0igFOODxCgtyCpUJcklaw4zaxk80CNUuHX9Ek+HeVlkj/JrnqaB+F74ZZo8cVJYj5qqHPxmmkB5ddXBDl9jLTl89LnXlxSmlO0VA+sShA8ui/HszhtPESdP1FrxaHmyzO3A==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:11:20.462,1705396280942,signIdentityCredential,did-key,pre-evaluation,6.175867270105761
192,42,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,486,1705396294929,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:34Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'h1v5U4a5xHh6owlemsQnIfTWFnFSwbC4YrXwCUHEMFX862TmhxesOo/p8I5ithNoE5Rmw45HtWgH4WjV2eW9Xpp2rJAG1H6T/XPJxXvrj61bEd9gctpTKrdHEJamXV7lQj0ENbqG7z9NfwC+R3vTVw==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:11:33.976,1705396294443,signIdentityCredential,did-key,pre-evaluation,6.18826412308259
193,43,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,516,1705396260836,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:11:00Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'gGX/OTjtxeB9iA1Oqwp1lgYi3Wx8etcP8K73EGTwZfIjrzrXnPE8xyJZcGrFRaPsAzdyb8ALj3oRCyd58FdCVgO0uhObRxI6r7OMKvOqgQJMJBhMc2YbEnwOWQAg0PvgIkLD90e9PHC2MMGuIpVTow==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:59.839,1705396260320,signIdentityCredential,did-key,pre-evaluation,6.248042874508429
194,44,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,506,1705396151287,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:09:10Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'meSq5MZrw3ceX7VVKQTQlE3JwPoOsezxOcNq7tasIlmVEGvdp4iAOd7OyqSzp9B5Ob05WPhXVOjmM9jTvSnZjNZ3sjmLDP/95469XXYPBA5leEN8WHAVugMBO8ourlPdv17kqt0dbXI44Yof/LUKhg==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:09:10.289,1705396150781,signIdentityCredential,did-key,pre-evaluation,6.2285110035911835
195,45,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,715,1705396144418,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:09:03Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'geEg9IbU1/eORFqjVzlu/SWpR3JRhUv6SeZfwEMzF0slJ1x7DRs5VzMHOlTEKOEhJgjKk2fMyb1BJkZD8DpD3t42me9efkukkgFm2r0eyVQUxw/ZwkO0AHwo4sH8mkVMXVgl8CovzETeg6WucCsEPg==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:09:03.237,1705396143703,signIdentityCredential,did-key,pre-evaluation,6.573680166960646
196,46,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,454,1705396220091,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:19Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'paF1SusUcJngnNsxFcaocNA3/4T+T1uHAzQw793L/coe7pBRQ1zuHx0hdbz0/amKT42vHpSPb2MuuYrQ/VCFN+AXqY4w/aVRXzuejQSKtcxRjCzxgIPluZN2uYEnxvXbY1Aadd/NOy3WfEOd3QLfoQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:19.179,1705396219637,signIdentityCredential,did-key,pre-evaluation,6.12029741895095
197,47,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,485,1705396206691,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:06Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'jXPmfLsbgHDLv0j4qPlOE0DHIfoT+rdSW4veJghF32WIngCNnMU85CIM5ArzcnhbQQiEDkqJiEoqnGc3iCiwmJhsehBIIgJYSYeoDSRERatC1OK1TD0CoaEBwmD5jvFPa/EMdwFr5pA8et/msuuVNQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:05.727,1705396206206,signIdentityCredential,did-key,pre-evaluation,6.186208623900494
198,48,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,473,1705396192678,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:09:52Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'hQtPGBQSc0BaB4b69kZCG0fhqq+WX6cQPxy9QslGlp1I2SJEBMRSN5LdgvOj9p2IYK17bqsicIpPC3XiZdoQpblr1qRk8en4dpodnGwPlyIpIxixkp23qKV0Lo9izGQT7z5AdUZrfiDU6IBUv8Pr5w==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:09:51.762,1705396192205,signIdentityCredential,did-key,pre-evaluation,6.161207321695077
199,49,3,False,False,False,government.signIdentityCredential,government,SolidVCActor,480,1705396247464,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1'], 'type': ['VerifiableCredential'], 'issuer': 'http://localhost:3004/government/profile/card#me', 'credentialSubject': {'id': 'urn:test:id000', 'type': ['PermanentResident', 'Person'], 'identifier': '123456789ab', 'givenName': 'John', 'familyName': 'Doe', 'solid:webid': 'https://gov.be/john.doe'}, 'proof': {'type': 'BbsBlsSignature2020', 'created': '2024-01-16T09:10:47Z', 'proofPurpose': 'assertionMethod', 'proofValue': 'i08x1NY/YW0VbcF8Jey56pfkR1LdXrdRAkOS5LwN8tnnt0xymfr4C/c3f1teJvQnDhxVcVo060JG7KSvIMBFBmwH1+UIQ4iClegz+6Mq05BxaxgpkfpMojH9cmER8DIBcr3pOxSg1hjJycUYyFEKBQ==', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:10:46.515,1705396246984,signIdentityCredential,did-key,pre-evaluation,6.175867270105761
200,0,4,False,False,False,alice.deriveDiplomaCredential,alice,"CompoundCredentialActor<SolidVCActor,SolidVCActor>",2160,1705396025039,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1', 'https://gddmulde.be/customvocab/'], 'id': 'urn:bnid:_:c14n0', 'type': 'VerifiableCredential', 'credentialSubject': None, 'issuer': 'http://localhost:3004/government/profile/card#me', 'proof': {'type': 'BbsBlsSignatureProof2020', 'created': '2024-01-16T09:07:02Z', 'nonce': 'wjgPq4YbrY83iC4adnTBFWw8aM0phYTooySiEVEht769NtkYXJDbuFhhw0nwzcytwt4=', 'proofPurpose': 'assertionMethod', 'proofValue': 'AA0UD4o1m5lejnGudjsC6DVv1TTgZc2g4nb2o7rZc9MHZbbkiHVDnDihtzPUNEvJ17QWyIy5xE8gXZ0az0svCSxjNQstAUYLkXDGhQ3j13okQhBnhSlf4smIgYX5eBVai6pdD6HZCkEsp+jaAwZkxpVJCH8mCeXegh3Hc7dN3/HJsPPvenxbZI6V+QdMmR+FOsu/cQAAAHSFPI2eCj4J1sXERF9K5Q0TuoTmo8aqV2WzORpMnFUPjzlg81afqVHLJ33zs0P80r0AAAACK/Jq28qJyGNRhD2StLzC+qTX0aCaIwC/e9PQ3Mh/XH1ODk/fBGyDe3WFjIhhJMt5QhTQY+3L3kFzk8Kl38LhI4FgIxFAkHWaRl309gvMMKo9C+WI+NF4Ji3EgNMFd4pO5lFMP/0BRA23urF3S5WxCgAAAAlqUI+G5iHPg8YYS5wlwrnd9jduobERnMsZQqnNfeb1XT4yxTMKlohh6+2hkGGgbSrWwjWIF7xXg+C7R+YBSBfqLTJgJ/wQ9S06OlGMWHkrx5VahcpaloFRWQnlDnHB4zc3AicRKGsYGhnqucjmo0m2cmpTnEc8q98EgHEe8qMpqD21LKPCqjuJIqa4DcCPTVi993xnryTcsEz8dIw3HCaxRU/2lBbqJNFmWuo9cGPjzOTPSM2tpnJZ3x0HVTyaGgkQjowyyc8qN6Sg9zZCtlNwsOnZ7MSVexAKnDdaQEpbWlava5qPEfZKx/Fk5+z0PEii56gb/MmwfT0L7/DL0bnNLNdRr0u932cXe0fZb7cRyIpK/gsvg//PF7GuRSj7F08=', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:07:01.911,1705396022879,deriveDiplomaCredential,third-party,phase-1,7.6783263565068856
201,1,4,False,False,False,alice.deriveDiplomaCredential,alice,"CompoundCredentialActor<SolidVCActor,SolidVCActor>",2517,1705395904765,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1', 'https://gddmulde.be/customvocab/'], 'id': 'urn:bnid:_:c14n0', 'type': 'VerifiableCredential', 'credentialSubject': None, 'issuer': 'http://localhost:3004/government/profile/card#me', 'proof': {'type': 'BbsBlsSignatureProof2020', 'created': '2024-01-16T09:05:01Z', 'nonce': 'lffDoxe6sCDQaQXF3k/PoRY2RWFvpzwvDQV/B5J60YxYiaOR5ncFxxguVueWoTBgxq8=', 'proofPurpose': 'assertionMethod', 'proofValue': 'AA0UD7KN7msTs5+EfZYetKFZx/3UoHlaA+2bf36GBkz+yCCnbA9BNcDJT3rfbMLLrpS14bcwFSxfkvGhOk1upMguWJGspvyOdlJXCy0cwB0LIkOgtAq3RFBoqwqU3gkv5NWTNqm2lpA9KQM16zuL+XJ4U0PEamZDSOWZ2zCDQVO9kNIlFFiyfigA8jl0Nc/JRwPePwAAAHSl1Gy6vkm+3O9yScc8BiM8NBqATtAQqR0/+2nbicdyTzzb7DWTSkxYMHRvZ6hd7NgAAAACb94UlqPDxF7UiM5cCluB44ZGAvPSYOBtw39QxmW/QoBZQsUsELVgUy8WPZtih3Vu0reESSjhtZ7b4xWnwh9gO4h1q3ugecyn6jYIpJLR5RcYfT4gUHqg0WHuvIv/SBXg6O7g35PknwQ+gBWvRDmNPgAAAAkfx452PzSnNd86+0HXbuhS98hmlpHgLB3li90M5qkNmRvNytLepTqt8wVeKiWX3Ui3NeH8JYmSGV2ZbgtytIraKoczLa+fqyiwsE5WxkYlKl6BRn9HCCAUZbyS2/UbfmwxqEHbeeCXNw68NXyqjJ5czEFSaOgUcZWeGl18MH0J6UtzeAYuKiQ1EoHrWrAtajVvqXFucSRZFysiKKAE1yANRPLzzrZz5fUqGO8F37qH0t/fF/xAahtSAj2xAW0Lyp8W6pr4nw9u6OscsYjjeu5IOwxHlBMPXehO0oWH0N2SQU2tCT+fWBD7DZJTNpeq8QoabKTiA6oQ0qWVDa+7Ny9TUyHENwIuFxprUOvYk0xZ7Di9pSqUNwu8Yk1M2Im2Wn4=', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:05:00.729,1705395902248,deriveDiplomaCredential,third-party,phase-1,7.831220214604293
202,2,4,False,False,False,alice.deriveDiplomaCredential,alice,"CompoundCredentialActor<SolidVCActor,SolidVCActor>",2358,1705395937070,"{'@context': ['https://www.w3.org/2018/credentials/v1', 'https://w3id.org/security/bbs/v1', 'https://w3id.org/citizenship/v1', 'https://gddmulde.be/customvocab/'], 'id': 'urn:bnid:_:c14n0', 'type': 'VerifiableCredential', 'credentialSubject': None, 'issuer': 'http://localhost:3004/government/profile/card#me', 'proof': {'type': 'BbsBlsSignatureProof2020', 'created': '2024-01-16T09:05:34Z', 'nonce': 'gO+6xP04fWfH2ntaIWk2l9y2NEwtKNZZYrBPnmH6j2VKbgmhK4Se1xqFVlF0B6BLtmY=', 'proofPurpose': 'assertionMethod', 'proofValue': 'AA0UD5mC2ccUrCE/Ca3xSDQBsEQCE+R1HPMAto3PV1lLDwjIAYXtySKjO5dqBpva1LeQ5bjxfoDgfYVwvjv4/AELv/zigeTc35EtgUJ+SAoomlT13yBnDIqqqw3FkRfT5+/I3I8OTCMnzztMAUF4buaurqSzD3kP3W8NfaiYYCODwAEVF/UXvA4S0Kx0TEls9svjpwAAAHSwmq1OTJj4+BIoRh6wckXPUR/QdcLJTxpB1CyN3tNAVYr4pPWVs+EYMFDUWgL4LeIAAAACCLUmG7FcuToA+NGnvoRJnCPpe4yGXFPrCi5bUj22WBBwwikadHe8DhT6u3N8/K/GnzrkkV0nNzDkr9Im0nY5d7UNRDfJpUKGqa30QcqEOsQ5a1qqUorn0cQqbKtaZHEbGfC3zz+emH5vm8ANDt4RRQAAAAkZJ78/uLTtuvRAaQTKAfARranOGvqzU2qLyVJPfK+xayhvwaMxUxrS16L6+tl4W35CbH300rh3kytbpBDBU8UbADY4rHvwRDGU08q8+KQ7VXaYjIDcksDgVHbwHIEFigo/JHifHadn9GtKxtehyeIs7ALntVbTPMxxng7t2Ql6MwbWNuH340lVF6n4ZwmuQo4HV+b3Sxkfk+/cjhVN/x/6L/sYph9ViB6PpZQtPn6qRPFr6m0VCW74xHsNtIM3+EIgNi7rPJi/NAg7EUWmwM5XPTAZE6/KNZP0XmPa57JWERBZ//R/MXB/pYMADH8H5hyPWEbILYYiL+1ic71jvFIADLs+7D9R5+YjHlTAjkUaKX95jMCboPo4MtkezHTyubk=', 'verificationMethod': 'http://localhost:3004/government/profile/card#key'}}",2024-01-16 09:05:33.625,1705395934712,deriveDiplomaCredential,third-party,phase-1,7.765993079407675
